DATAFLOW,LAST UPDATE,freq,unit,sex,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Georgia,2023,109277,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Georgia,2024,106801,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Croatia,2015,151790,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Croatia,2016,149071,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Croatia,2017,146372,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Croatia,2018,144095,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Croatia,2019,141314,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Croatia,2020,137840,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Croatia,2021,135989,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Croatia,2022,134309,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Croatia,2023,132223,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Croatia,2024,130617,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Hungary,2015,327160,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Hungary,2016,309012,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Hungary,2017,294050,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Hungary,2018,283854,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Hungary,2019,278001,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Hungary,2020,275962,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Hungary,2021,274288,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Hungary,2022,276735,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Hungary,2023,290010,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Hungary,2024,303618,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Ireland,2015,128639,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Ireland,2016,132142,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Ireland,2017,135466,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Ireland,2018,138105,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Ireland,2019,141190,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Ireland,2020,145229,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Ireland,2021,148460,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Ireland,2022,151963,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Ireland,2023,155312,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Ireland,2024,158211,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Iceland,2015,10336,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Iceland,2016,10571,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Iceland,2017,10669,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Iceland,2018,10852,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Iceland,2019,11013,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Iceland,2020,10985,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Iceland,2021,10947,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Iceland,2022,11138,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Iceland,2023,11255,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Iceland,2024,10794,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Italy,2015,1935899,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Italy,2016,1975477,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Italy,2017,2022301,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Italy,2018,2071992,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Italy,2019,2135805,b,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Italy,2020,2213008,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Italy,2021,2261108,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Italy,2022,2324641,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Italy,2023,2360997,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Italy,2024,2382140,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Liechtenstein,2015,1350,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Liechtenstein,2016,1412,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Liechtenstein,2017,1428,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Liechtenstein,2018,1480,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Liechtenstein,2019,1520,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Liechtenstein,2020,1541,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Liechtenstein,2021,1565,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Liechtenstein,2022,1567,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Liechtenstein,2023,1563,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Liechtenstein,2024,1592,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Lithuania,2015,95633,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Lithuania,2016,99261,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Lithuania,2017,103129,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Lithuania,2018,104779,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Lithuania,2019,104468,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Lithuania,2020,103827,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Lithuania,2021,101687,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Lithuania,2022,98930,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Lithuania,2023,97036,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Lithuania,2024,96583,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Luxembourg,2015,18210,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Luxembourg,2016,19033,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Luxembourg,2017,19810,b,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Luxembourg,2018,20514,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Luxembourg,2019,21271,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Luxembourg,2020,22037,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Luxembourg,2021,22789,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Luxembourg,2022,23368,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Luxembourg,2023,23777,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Luxembourg,2024,24036,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Latvia,2015,63999,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Latvia,2016,64872,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Latvia,2017,65686,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Latvia,2018,65401,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Latvia,2019,64246,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Latvia,2020,63178,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Latvia,2021,61409,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Latvia,2022,59520,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Latvia,2023,58522,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Latvia,2024,57971,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Moldova,2015,95209,be,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Moldova,2016,96753,e,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Moldova,2017,98820,e,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Moldova,2018,98997,e,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Moldova,2019,97115,e,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Moldova,2020,94166,e,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Moldova,2021,90022,e,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Moldova,2022,80283,e,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Moldova,2023,77109,ep,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Moldova,2024,74222,ep,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Montenegro,2015,21106,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Montenegro,2016,20963,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Montenegro,2017,20787,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Montenegro,2018,20582,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Montenegro,2019,20427,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Montenegro,2020,20161,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Montenegro,2021,20059,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Montenegro,2022,19802,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Montenegro,2023,19496,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Montenegro,2024,19641,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,North Macedonia,2015,68156,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,North Macedonia,2016,68570,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,North Macedonia,2017,68626,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,North Macedonia,2018,68306,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,North Macedonia,2019,68475,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,North Macedonia,2020,68800,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,North Macedonia,2021,68778,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,North Macedonia,2022,62905,b,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,North Macedonia,2023,62714,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Malta,2015,15329,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Malta,2016,15546,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Malta,2017,15663,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Malta,2018,15769,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Malta,2019,15858,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Malta,2020,16025,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Malta,2021,15592,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Malta,2022,15167,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Malta,2023,14789,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Malta,2024,14790,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Netherlands,2015,575631,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Netherlands,2016,585735,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Netherlands,2017,596070,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Netherlands,2018,606130,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Netherlands,2019,616601,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Netherlands,2020,626683,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Netherlands,2021,633972,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Netherlands,2022,635182,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Netherlands,2023,635550,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Netherlands,2024,633579,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Norway,2015,160450,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Norway,2016,161747,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Norway,2017,162575,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Norway,2018,164396,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Norway,2019,166140,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Norway,2020,169432,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Norway,2021,173436,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Norway,2022,177720,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Norway,2023,181239,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Norway,2024,185737,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Poland,2015,1392110,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Poland,2016,1354691,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Poland,2017,1307965,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Poland,2018,1252331,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Poland,2019,1199272,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Poland,2020,1152424,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Poland,2021,1096829,bep,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Poland,2022,1069499,ep,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Poland,2023,1051704,ep,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Poland,2024,1039965,ep,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Portugal,2015,328311,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Portugal,2016,333624,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Portugal,2017,338799,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Portugal,2018,341957,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Portugal,2019,344264,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Portugal,2020,349298,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Portugal,2021,349716,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Portugal,2022,350495,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Portugal,2023,351904,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Portugal,2024,354591,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Romania,2015,669221,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Romania,2016,640353,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Romania,2017,609051,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Males,From 55 to 59 years,Romania,2018,577139,,
